---------Preisupdate vom 30.09.2015 ----------
Artikelnr 902569 : Preis 1.72 => 1.71, region = 2001
Artikelnr 913595 : Preis Neu => 1.32, region = 2001
Artikelnr 913599 : Preis Neu => 6.04, region = 2001
Artikelnr 913601 : Preis Neu => 12.12, region = 2001
Artikelnr 913609 : Preis Neu => 0.68, region = 2001
Artikelnr 913612 : Preis Neu => 9.87, region = 2001
Artikelnr 913619 : Preis Neu => 6.94, region = 2001
Artikelnr 913623 : Preis Neu => 6.04, region = 2001
Artikelnr 913626 : Preis Neu => 7.84, region = 2001
Artikelnr 913627 : Preis Neu => 12.38, region = 2001
Artikelnr 913629 : Preis Neu => 0.10, region = 2001
Artikelnr 913630 : Preis Neu => 0.10, region = 2001
Artikelnr 913632 : Preis Neu => 16.71, region = 2001
Artikelnr 913636 : Preis Neu => 6.39, region = 2001
Artikelnr 913637 : Preis Neu => 62.95, region = 2001
Artikelnr 913638 : Preis Neu => 8.39, region = 2001
Artikelnr 913641 : Preis Neu => 55.23, region = 2001
Artikelnr 913644 : Preis Neu => 64.73, region = 2001
Artikelnr 913645 : Preis Neu => 133.93, region = 2001
Artikelnr 913646 : Preis Neu => 730.38, region = 2001
Artikelnr 913647 : Preis Neu => 8.17, region = 2001
Artikelnr 913650 : Preis Neu => 3.10, region = 2001
Artikelnr 913652 : Preis Neu => 42.18, region = 2001
Artikelnr 913655 : Preis Neu => 47.52, region = 2001
Artikelnr 913656 : Preis Neu => 9.69, region = 2001
Artikelnr 913659 : Preis Neu => 45.73, region = 2001
Artikelnr 913660 : Preis Neu => 43.36, region = 2001
Artikelnr 913661 : Preis Neu => 15.97, region = 2001
Artikelnr 913662 : Preis Neu => 41.93, region = 2001
Artikelnr 913663 : Preis Neu => 43.36, region = 2001
Artikelnr 913664 : Preis Neu => 48.76, region = 2001
Artikelnr 913665 : Preis Neu => 12.05, region = 2001
Artikelnr 913666 : Preis Neu => 42.18, region = 2001
Artikelnr 913669 : Preis Neu => 40.19, region = 2001
Artikelnr 913671 : Preis Neu => 42.75, region = 2001
Artikelnr 913673 : Preis Neu => 5.76, region = 2001
Artikelnr 913679 : Preis Neu => 20580.00, region = 2001
Artikelnr 913680 : Preis Neu => 20580.00, region = 2001
Artikelnr 913681 : Preis Neu => 20660.00, region = 2001
Artikelnr 913682 : Preis Neu => 21700.00, region = 2001
Artikelnr 913683 : Preis Neu => 22070.00, region = 2001
Artikelnr 913684 : Preis Neu => 22380.00, region = 2001
Artikelnr 913685 : Preis Neu => 22910.00, region = 2001
Artikelnr 913686 : Preis Neu => 24460.00, region = 2001
Artikelnr 913687 : Preis Neu => 24620.00, region = 2001
Artikelnr 913688 : Preis Neu => 26050.00, region = 2001
Artikelnr 913689 : Preis Neu => 26620.00, region = 2001
Artikelnr 913690 : Preis Neu => 28218.00, region = 2001
Artikelnr 913691 : Preis Neu => 23370.00, region = 2001
Artikelnr 913692 : Preis Neu => 23980.00, region = 2001
Artikelnr 913693 : Preis Neu => 24620.00, region = 2001
Artikelnr 913694 : Preis Neu => 24060.00, region = 2001
Artikelnr 913695 : Preis Neu => 26020.00, region = 2001
Artikelnr 913696 : Preis Neu => 24060.00, region = 2001
Artikelnr 913697 : Preis Neu => 26850.00, region = 2001
Artikelnr 913698 : Preis Neu => 28100.00, region = 2001
Artikelnr 913699 : Preis Neu => 26850.00, region = 2001
Artikelnr 913700 : Preis Neu => 39220.00, region = 2001
Artikelnr 913701 : Preis Neu => 31740.00, region = 2001
Artikelnr 913702 : Preis Neu => 31740.00, region = 2001
Artikelnr 913703 : Preis Neu => 31740.00, region = 2001
Artikelnr 913704 : Preis Neu => 34178.00, region = 2001
Artikelnr 913706 : Preis Neu => 29290.00, region = 2001
Artikelnr 913707 : Preis Neu => 30120.00, region = 2001
Artikelnr 913708 : Preis Neu => 31240.00, region = 2001
Artikelnr 913712 : Preis Neu => 35970.00, region = 2001
Artikelnr 913713 : Preis Neu => 39230.00, region = 2001
Artikelnr 913715 : Preis Neu => 40460.00, region = 2001
Artikelnr 913718 : Preis Neu => 25230.00, region = 2001
Artikelnr 913719 : Preis Neu => 25530.00, region = 2001
Artikelnr 913720 : Preis Neu => 26830.00, region = 2001
Artikelnr 913721 : Preis Neu => 27580.00, region = 2001
Artikelnr 913722 : Preis Neu => 27580.00, region = 2001
Artikelnr 913723 : Preis Neu => 28430.00, region = 2001
Artikelnr 913724 : Preis Neu => 28430.00, region = 2001
Artikelnr 913725 : Preis Neu => 27580.00, region = 2001
Artikelnr 913726 : Preis Neu => 27930.00, region = 2001
Artikelnr 913727 : Preis Neu => 28430.00, region = 2001
Artikelnr 913728 : Preis Neu => 28750.00, region = 2001
Artikelnr 913729 : Preis Neu => 27210.00, region = 2001
Artikelnr 913730 : Preis Neu => 28350.00, region = 2001
Artikelnr 913731 : Preis Neu => 28660.00, region = 2001
Artikelnr 913732 : Preis Neu => 29350.00, region = 2001
Artikelnr 913735 : Preis Neu => 28100.00, region = 2001
Artikelnr 913736 : Preis Neu => 31920.00, region = 2001
Artikelnr 913737 : Preis Neu => 37210.00, region = 2001
Artikelnr 913777 : Preis Neu => 10.56, region = 2001
Artikelnr 913789 : Preis Neu => 129.13, region = 2001
Artikelnr 913790 : Preis Neu => 5.00, region = 2001
Artikelnr 913796 : Preis Neu => 240.94, region = 2001
Artikelnr 913798 : Preis Neu => 111.81, region = 2001
Artikelnr 913800 : Preis Neu => 0.03, region = 2001
Artikelnr 913807 : Preis Neu => 103.26, region = 2001
Artikelnr 913808 : Preis Neu => 101.44, region = 2001
Artikelnr 913809 : Preis Neu => 41.57, region = 2001
Artikelnr 913810 : Preis Neu => 42.84, region = 2001
Artikelnr 913811 : Preis Neu => 45.04, region = 2001
Artikelnr 913815 : Preis Neu => 306.10, region = 2001
Artikelnr 913816 : Preis Neu => 306.11, region = 2001
Artikelnr 913817 : Preis Neu => 2303.75, region = 2001
Artikelnr 913819 : Preis Neu => 10.50, region = 2001
Artikelnr 913820 : Preis Neu => 12.50, region = 2001
Artikelnr 913821 : Preis Neu => 30.40, region = 2001
Artikelnr 913822 : Preis Neu => 35.91, region = 2001
Artikelnr 913823 : Preis Neu => 0.13, region = 2001
Artikelnr 913824 : Preis Neu => 0.13, region = 2001
Artikelnr 913826 : Preis Neu => 40.63, region = 2001
Artikelnr 913828 : Preis Neu => 8.73, region = 2001
Artikelnr 913829 : Preis Neu => 20.17, region = 2001
Artikelnr 913830 : Preis Neu => 22.31, region = 2001
Artikelnr 913831 : Preis Neu => 21.21, region = 2001
Artikelnr 913832 : Preis Neu => 27.54, region = 2001
Artikelnr 913833 : Preis Neu => 28.03, region = 2001
Artikelnr 913834 : Preis Neu => 35.87, region = 2001
Artikelnr 913835 : Preis Neu => 51.90, region = 2001
Artikelnr 913836 : Preis Neu => 46.39, region = 2001
Artikelnr 913837 : Preis Neu => 37.31, region = 2001
Artikelnr 913838 : Preis Neu => 38.02, region = 2001
Artikelnr 913839 : Preis Neu => 40.59, region = 2001
Artikelnr 913840 : Preis Neu => 74.36, region = 2001
Artikelnr 913841 : Preis Neu => 75.38, region = 2001
Artikelnr 913842 : Preis Neu => 86.08, region = 2001
Artikelnr 913847 : Preis Neu => 7.73, region = 2001
Artikelnr 913848 : Preis Neu => 578.33, region = 2001
Artikelnr 913849 : Preis Neu => 685.58, region = 2001
Artikelnr 913850 : Preis Neu => 596.52, region = 2001
Artikelnr 913851 : Preis Neu => 703.77, region = 2001
Artikelnr 913852 : Preis Neu => 705.62, region = 2001
Artikelnr 913853 : Preis Neu => 812.88, region = 2001
Artikelnr 913854 : Preis Neu => 723.81, region = 2001
Artikelnr 913855 : Preis Neu => 831.07, region = 2001
Artikelnr 913856 : Preis Neu => 575.29, region = 2001
Artikelnr 913857 : Preis Neu => 682.54, region = 2001
Artikelnr 913858 : Preis Neu => 593.48, region = 2001
Artikelnr 913859 : Preis Neu => 700.73, region = 2001
Artikelnr 913860 : Preis Neu => 702.58, region = 2001
Artikelnr 913861 : Preis Neu => 809.83, region = 2001
Artikelnr 913862 : Preis Neu => 720.77, region = 2001
Artikelnr 913863 : Preis Neu => 828.02, region = 2001
Artikelnr 913864 : Preis Neu => 607.69, region = 2001
Artikelnr 913865 : Preis Neu => 714.94, region = 2001
Artikelnr 913866 : Preis Neu => 625.87, region = 2001
Artikelnr 913867 : Preis Neu => 733.13, region = 2001
Artikelnr 913868 : Preis Neu => 734.97, region = 2001
Artikelnr 913869 : Preis Neu => 842.24, region = 2001
Artikelnr 913870 : Preis Neu => 753.17, region = 2001
Artikelnr 913871 : Preis Neu => 860.42, region = 2001
Artikelnr 913872 : Preis Neu => 720.23, region = 2001
Artikelnr 913873 : Preis Neu => 827.49, region = 2001
Artikelnr 913874 : Preis Neu => 738.42, region = 2001
Artikelnr 913875 : Preis Neu => 845.69, region = 2001
Artikelnr 913876 : Preis Neu => 847.53, region = 2001
Artikelnr 913877 : Preis Neu => 954.78, region = 2001
Artikelnr 913878 : Preis Neu => 865.72, region = 2001
Artikelnr 913879 : Preis Neu => 972.97, region = 2001
Artikelnr 913881 : Preis Neu => 578.61, region = 2001
Artikelnr 913882 : Preis Neu => 685.86, region = 2001
Artikelnr 913883 : Preis Neu => 596.79, region = 2001
Artikelnr 913884 : Preis Neu => 704.05, region = 2001
Artikelnr 913885 : Preis Neu => 705.89, region = 2001
Artikelnr 913886 : Preis Neu => 813.15, region = 2001
Artikelnr 913887 : Preis Neu => 724.08, region = 2001
Artikelnr 913888 : Preis Neu => 831.34, region = 2001
Artikelnr 913889 : Preis Neu => 586.92, region = 2001
Artikelnr 913890 : Preis Neu => 694.17, region = 2001
Artikelnr 913891 : Preis Neu => 605.11, region = 2001
Artikelnr 913892 : Preis Neu => 712.36, region = 2001
Artikelnr 913893 : Preis Neu => 714.21, region = 2001
Artikelnr 913894 : Preis Neu => 821.47, region = 2001
Artikelnr 913895 : Preis Neu => 732.40, region = 2001
Artikelnr 913896 : Preis Neu => 839.66, region = 2001
Artikelnr 913897 : Preis Neu => 640.25, region = 2001
Artikelnr 913899 : Preis Neu => 747.50, region = 2001
Artikelnr 913900 : Preis Neu => 658.43, region = 2001
Artikelnr 913901 : Preis Neu => 765.68, region = 2001
Artikelnr 913902 : Preis Neu => 767.53, region = 2001
Artikelnr 913903 : Preis Neu => 874.79, region = 2001
Artikelnr 913904 : Preis Neu => 785.72, region = 2001
Artikelnr 913905 : Preis Neu => 892.98, region = 2001
Artikelnr 913906 : Preis Neu => 741.21, region = 2001
Artikelnr 913907 : Preis Neu => 848.46, region = 2001
Artikelnr 913908 : Preis Neu => 759.39, region = 2001
Artikelnr 913909 : Preis Neu => 866.64, region = 2001
Artikelnr 913910 : Preis Neu => 868.50, region = 2001
Artikelnr 913911 : Preis Neu => 975.75, region = 2001
Artikelnr 913912 : Preis Neu => 886.69, region = 2001
Artikelnr 913913 : Preis Neu => 993.94, region = 2001
Artikelnr 913914 : Preis Neu => 602.22, region = 2001
Artikelnr 913915 : Preis Neu => 709.48, region = 2001
Artikelnr 913916 : Preis Neu => 620.42, region = 2001
Artikelnr 913917 : Preis Neu => 727.67, region = 2001
Artikelnr 913918 : Preis Neu => 729.51, region = 2001
Artikelnr 913919 : Preis Neu => 836.77, region = 2001
Artikelnr 913920 : Preis Neu => 747.70, region = 2001
Artikelnr 913921 : Preis Neu => 854.96, region = 2001
Artikelnr 913922 : Preis Neu => 625.81, region = 2001
Artikelnr 913923 : Preis Neu => 733.07, region = 2001
Artikelnr 913924 : Preis Neu => 644.00, region = 2001
Artikelnr 913925 : Preis Neu => 751.25, region = 2001
Artikelnr 913926 : Preis Neu => 753.10, region = 2001
Artikelnr 913927 : Preis Neu => 860.36, region = 2001
Artikelnr 913928 : Preis Neu => 771.29, region = 2001
Artikelnr 913929 : Preis Neu => 878.55, region = 2001
Artikelnr 913930 : Preis Neu => 16.89, region = 2001
Artikelnr 913931 : Preis Neu => 674.17, region = 2001
Artikelnr 913932 : Preis Neu => 9.55, region = 2001
Artikelnr 913933 : Preis Neu => 781.42, region = 2001
Artikelnr 913934 : Preis Neu => 692.36, region = 2001
Artikelnr 913935 : Preis Neu => 799.61, region = 2001
Artikelnr 913936 : Preis Neu => 801.46, region = 2001
Artikelnr 913937 : Preis Neu => 908.72, region = 2001
Artikelnr 913938 : Preis Neu => 819.64, region = 2001
Artikelnr 913939 : Preis Neu => 926.91, region = 2001
Artikelnr 913940 : Preis Neu => 791.30, region = 2001
Artikelnr 913941 : Preis Neu => 898.55, region = 2001
Artikelnr 913942 : Preis Neu => 809.48, region = 2001
Artikelnr 913943 : Preis Neu => 916.74, region = 2001
Artikelnr 913944 : Preis Neu => 918.59, region = 2001
Artikelnr 913946 : Preis Neu => 1025.85, region = 2001
Artikelnr 913947 : Preis Neu => 936.78, region = 2001
Artikelnr 913948 : Preis Neu => 1044.03, region = 2001
Artikelnr 913959 : Preis Neu => 1.56, region = 2001
Artikelnr 913961 : Preis Neu => 12700.00, region = 2001
Artikelnr 913964 : Preis Neu => 3.23, region = 2001
Artikelnr 913965 : Preis Neu => 99.01, region = 2001
Artikelnr 913966 : Preis Neu => 54.92, region = 2001
Artikelnr 913967 : Preis Neu => 200.38, region = 2001
Artikelnr 913968 : Preis Neu => 78.34, region = 2001
Artikelnr 913969 : Preis Neu => 133.32, region = 2001
Artikelnr 913970 : Preis Neu => 143.13, region = 2001
Artikelnr 913971 : Preis Neu => 165.32, region = 2001
Artikelnr 913972 : Preis Neu => 251.30, region = 2001
Artikelnr 913973 : Preis Neu => 416.61, region = 2001
Artikelnr 913974 : Preis Neu => 416.61, region = 2001
Artikelnr 913975 : Preis Neu => 625.23, region = 2001
Artikelnr 913976 : Preis Neu => 625.23, region = 2001
Artikelnr 913977 : Preis Neu => 925.82, region = 2001
Artikelnr 913978 : Preis Neu => 925.82, region = 2001
Artikelnr 914027 : Preis Neu => 246.00, region = 2001
Artikelnr 914028 : Preis Neu => 14.95, region = 2001
Artikelnr 914033 : Preis Neu => 1.22, region = 2001
Artikelnr 914034 : Preis Neu => 0.16, region = 2001
Artikelnr 914058 : Preis Neu => 846.07, region = 2001
Artikelnr 914074 : Preis Neu => 250.41, region = 2001
Artikelnr 914075 : Preis Neu => 303.87, region = 2001
Artikelnr 914076 : Preis Neu => 391.95, region = 2001
Artikelnr 914077 : Preis Neu => 627.60, region = 2001
Artikelnr 914078 : Preis Neu => 1467.98, region = 2001
Artikelnr 914079 : Preis Neu => 250.41, region = 2001
Artikelnr 914080 : Preis Neu => 303.87, region = 2001
Artikelnr 914081 : Preis Neu => 391.95, region = 2001
Artikelnr 914082 : Preis Neu => 627.60, region = 2001
Artikelnr 914083 : Preis Neu => 1467.98, region = 2001
Artikelnr 914090 : Preis Neu => 1248.13, region = 2001
Artikelnr 914092 : Preis Neu => 460.46, region = 2001
Artikelnr 914093 : Preis Neu => 460.46, region = 2001
Artikelnr 914096 : Preis Neu => 515.61, region = 2001
Artikelnr 914097 : Preis Neu => 515.61, region = 2001
Artikelnr 914100 : Preis Neu => 601.45, region = 2001
Artikelnr 914101 : Preis Neu => 601.45, region = 2001
Artikelnr 914105 : Preis Neu => 839.30, region = 2001
Artikelnr 914106 : Preis Neu => 839.30, region = 2001
Artikelnr 914109 : Preis Neu => 1681.16, region = 2001
Artikelnr 914110 : Preis Neu => 1681.16, region = 2001
Artikelnr 914121 : Preis Neu => 9.90, region = 2001
Artikelnr 914137 : Preis Neu => 23.48, region = 2001
Artikelnr 914140 : Preis Neu => 69.18, region = 2001
Artikelnr 914141 : Preis Neu => 116.67, region = 2001
Artikelnr 914142 : Preis Neu => 52.06, region = 2001
Artikelnr 914143 : Preis Neu => 52.06, region = 2001
Artikelnr 914144 : Preis Neu => 101.75, region = 2001
Artikelnr 914145 : Preis Neu => 101.75, region = 2001
Artikelnr 914154 : Preis Neu => 68.47, region = 2001
Artikelnr 914155 : Preis Neu => 72.92, region = 2001
Artikelnr 914166 : Preis Neu => 759.72, region = 2001
Artikelnr 914168 : Preis Neu => 0.04, region = 2001
Artikelnr 914169 : Preis Neu => 19.00, region = 2001
Artikelnr 914170 : Preis Neu => 81.66, region = 2001
Artikelnr 914171 : Preis Neu => 170.09, region = 2001
Artikelnr 914172 : Preis Neu => 2.37, region = 2001
Artikelnr 914174 : Preis Neu => 2.75, region = 2001
Artikelnr 914175 : Preis Neu => 2.37, region = 2001
Artikelnr 914176 : Preis Neu => 2.75, region = 2001
Artikelnr 914177 : Preis Neu => 2.63, region = 2001
Artikelnr 914178 : Preis Neu => 3.03, region = 2001
Artikelnr 914179 : Preis Neu => 3.03, region = 2001
Artikelnr 914180 : Preis Neu => 3.55, region = 2001
Artikelnr 914181 : Preis Neu => 3.85, region = 2001
Artikelnr 914182 : Preis Neu => 4.55, region = 2001
Artikelnr 914183 : Preis Neu => 4.54, region = 2001
Artikelnr 914184 : Preis Neu => 5.51, region = 2001
Artikelnr 914185 : Preis Neu => 9.02, region = 2001
Artikelnr 914186 : Preis Neu => 10.52, region = 2001
Artikelnr 914187 : Preis Neu => 17.63, region = 2001
Artikelnr 914188 : Preis Neu => 19.73, region = 2001
Artikelnr 914195 : Preis Neu => 16.20, region = 2001
Artikelnr 914196 : Preis Neu => 112.92, region = 2001
Artikelnr 914197 : Preis Neu => 18.13, region = 2001
Artikelnr 914198 : Preis Neu => 31.99, region = 2001
Artikelnr 914199 : Preis Neu => 24.88, region = 2001
Artikelnr 914200 : Preis Neu => 53.81, region = 2001
Artikelnr 914201 : Preis Neu => 53.81, region = 2001
Artikelnr 914202 : Preis Neu => 246.86, region = 2001
Artikelnr 914203 : Preis Neu => 29.99, region = 2001
Artikelnr 914204 : Preis Neu => 15.17, region = 2001
Artikelnr 914205 : Preis Neu => 19.54, region = 2001
Artikelnr 914206 : Preis Neu => 32.85, region = 2001
Artikelnr 914207 : Preis Neu => 47.97, region = 2001
Artikelnr 914208 : Preis Neu => 7.36, region = 2001
Artikelnr 914209 : Preis Neu => 7.36, region = 2001
Artikelnr 914210 : Preis Neu => 1.67, region = 2001
Artikelnr 914211 : Preis Neu => 2.08, region = 2001
Artikelnr 914212 : Preis Neu => 11.41, region = 2001
Artikelnr 914213 : Preis Neu => 32.50, region = 2001
Artikelnr 914215 : Preis Neu => 1628.32, region = 2001
Artikelnr 914217 : Preis Neu => 8.90, region = 2001
Artikelnr 914218 : Preis Neu => 11.03, region = 2001
Artikelnr 914219 : Preis Neu => 1399.48, region = 2001
Artikelnr 914220 : Preis Neu => 27.28, region = 2001
Artikelnr 914221 : Preis Neu => 31.74, region = 2001
Artikelnr 914222 : Preis Neu => 6.64, region = 2001
Artikelnr 914223 : Preis Neu => 7.79, region = 2001
Artikelnr 914224 : Preis Neu => 8.81, region = 2001
Artikelnr 914225 : Preis Neu => 16.13, region = 2001
Artikelnr 914234 : Preis Neu => 12.05, region = 2001
Artikelnr 914235 : Preis Neu => 54.24, region = 2001
Artikelnr 914244 : Preis Neu => 2.38, region = 2001
Artikelnr 914245 : Preis Neu => 2.38, region = 2001
Artikelnr 914301 : Preis Neu => 2.60, region = 2001
Artikelnr 914302 : Preis Neu => 2.76, region = 2001
Artikelnr 914304 : Preis Neu => 1.43, region = 2001
Artikelnr 914305 : Preis Neu => 4.47, region = 2001
Artikelnr 914306 : Preis Neu => 63.27, region = 2001
Artikelnr 914307 : Preis Neu => 74.28, region = 2001
Artikelnr 914308 : Preis Neu => 3.71, region = 2001
Artikelnr 914310 : Preis Neu => 4.81, region = 2001
Artikelnr 914311 : Preis Neu => 6.65, region = 2001
Artikelnr 914312 : Preis Neu => 16.65, region = 2001
Artikelnr 914313 : Preis Neu => 17.60, region = 2001
Artikelnr 914322 : Preis Neu => 145.37, region = 2001
Artikelnr 914324 : Preis Neu => 9.66, region = 2001
Artikelnr 914347 : Preis Neu => 59.33, region = 2001
Artikelnr 914349 : Preis Neu => 15.06, region = 2001
Artikelnr 914363 : Preis Neu => 0.05, region = 2001
Artikelnr 914364 : Preis Neu => 6.05, region = 2001
Artikelnr 914365 : Preis Neu => 597.82, region = 2001
Artikelnr 914366 : Preis Neu => 656.80, region = 2001
Artikelnr 914368 : Preis Neu => 4.45, region = 2001
Artikelnr 914377 : Preis Neu => 183.75, region = 2001
Artikelnr 914395 : Preis Neu => 213.35, region = 2001
Artikelnr 914406 : Preis Neu => 16.45, region = 2001
Artikelnr 914407 : Preis Neu => 6.81, region = 2001
Artikelnr 914408 : Preis Neu => 6.40, region = 2001
Artikelnr 914409 : Preis Neu => 4.87, region = 2001
Artikelnr 914410 : Preis Neu => 4.70, region = 2001
Artikelnr 914411 : Preis Neu => 3.45, region = 2001
Artikelnr 914412 : Preis Neu => 3.65, region = 2001
Artikelnr 914413 : Preis Neu => 18.65, region = 2001
Artikelnr 914414 : Preis Neu => 21.24, region = 2001
Artikelnr 914415 : Preis Neu => 56.00, region = 2001
Artikelnr 914417 : Preis Neu => 23.26, region = 2001
Artikelnr 914418 : Preis Neu => 20.84, region = 2001
Artikelnr 914419 : Preis Neu => 5.39, region = 2001
Artikelnr 914420 : Preis Neu => 11.22, region = 2001
Artikelnr 914421 : Preis Neu => 35.33, region = 2001
