---------Preisupdate vom 09.02.2015 ----------
Artikelnr 100640 : Preis Neu => 1.60, region = 2001
Artikelnr 800562 : Preis Neu => 4.98, region = 2010
Artikelnr 800563 : Preis Neu => 3.78, region = 2010
Artikelnr 800564 : Preis Neu => 0.25, region = 2010
Artikelnr 800569 : Preis Neu => 0.12, region = 2010
Artikelnr 800570 : Preis Neu => 0.14, region = 2010
Artikelnr 800571 : Preis Neu => 0.12, region = 2010
Artikelnr 800572 : Preis Neu => 0.14, region = 2010
Artikelnr 800573 : Preis Neu => 0.12, region = 2010
Artikelnr 800574 : Preis Neu => 0.14, region = 2010
Artikelnr 800575 : Preis Neu => 0.12, region = 2010
Artikelnr 800576 : Preis Neu => 0.14, region = 2010
Artikelnr 800577 : Preis Neu => 0.12, region = 2010
Artikelnr 800579 : Preis Neu => 0.14, region = 2010
Artikelnr 800580 : Preis Neu => 1.93, region = 2010
Artikelnr 800582 : Preis 7.36 => 7.51, region = 2010
Artikelnr 800583 : Preis Neu => 15.34, region = 2010
Artikelnr 800584 : Preis 1.48 => 1.55, region = 2010
Artikelnr 800590 : Preis Neu => 3.13, region = 2010
Artikelnr 800592 : Preis Neu => 1.33, region = 2010
Artikelnr 800593 : Preis 1.59 => 1.58, region = 2010
Artikelnr 800594 : Preis Neu => 2.97, region = 2010
Artikelnr 800595 : Preis 1.69 => 1.50, region = 2010
Artikelnr 800597 : Preis 0.10 => 0.06, region = 2010
Artikelnr 800598 : Preis Neu => 0.01, region = 2010
Artikelnr 800601 : Preis Neu => 2.30, region = 2010
Artikelnr 800603 : Preis Neu => 37.11, region = 2010
Artikelnr 800621 : Preis 3.14 => 2.75, region = 2010
Artikelnr 800630 : Preis Neu => 0.14, region = 2010
Artikelnr 800639 : Preis Neu => 0.01, region = 2010
Artikelnr 800641 : Preis Neu => 3.15, region = 2010
Artikelnr 800642 : Preis Neu => 0.10, region = 2010
Artikelnr 800643 : Preis Neu => 0.18, region = 2010
Artikelnr 800644 : Preis Neu => 0.58, region = 2010
Artikelnr 800646 : Preis Neu => 0.00, region = 2010
Artikelnr 800647 : Preis Neu => 0.20, region = 2010
Artikelnr 800648 : Preis Neu => 0.14, region = 2010
Artikelnr 800655 : Preis Neu => 0.26, region = 2010
Artikelnr 800656 : Preis Neu => 0.13, region = 2010
Artikelnr 800659 : Preis Neu => 0.25, region = 2010
Artikelnr 800660 : Preis Neu => 1.81, region = 2010
Artikelnr 800661 : Preis Neu => 1.76, region = 2010
Artikelnr 800662 : Preis Neu => 1.23, region = 2010
Artikelnr 800663 : Preis Neu => 0.83, region = 2010
Artikelnr 800667 : Preis Neu => 0.00, region = 2010
Artikelnr 800668 : Preis Neu => 0.03, region = 2010
Artikelnr 800670 : Preis Neu => 4.75, region = 2010
Artikelnr 800672 : Preis Neu => 0.87, region = 2010
Artikelnr 800673 : Preis Neu => 0.81, region = 2010
Artikelnr 800674 : Preis Neu => 0.07, region = 2010
Artikelnr 800675 : Preis Neu => 1.70, region = 2010
Artikelnr 800676 : Preis Neu => 0.01, region = 2010
Artikelnr 800679 : Preis Neu => 0.12, region = 2010
Artikelnr 800691 : Preis Neu => 9.48, region = 2010
Artikelnr 800694 : Preis Neu => 0.01, region = 2010
Artikelnr 800712 : Preis Neu => 2.17, region = 2010
Artikelnr 800735 : Preis Neu => 231.85, region = 2010
Artikelnr 800742 : Preis Neu => 0.08, region = 2010
Artikelnr 800743 : Preis Neu => 1.77, region = 2010
Artikelnr 800747 : Preis Neu => 0.10, region = 2010
Artikelnr 800751 : Preis Neu => 0.12, region = 2010
Artikelnr 800752 : Preis Neu => 0.15, region = 2010
Artikelnr 800753 : Preis Neu => 0.19, region = 2010
Artikelnr 800754 : Preis Neu => 0.23, region = 2010
Artikelnr 800755 : Preis Neu => 0.29, region = 2010
Artikelnr 800756 : Preis Neu => 0.35, region = 2010
Artikelnr 800757 : Preis Neu => 0.39, region = 2010
Artikelnr 800758 : Preis Neu => 0.42, region = 2010
Artikelnr 800768 : Preis Neu => 46.86, region = 2010
Artikelnr 800770 : Preis Neu => 38.76, region = 2010
Artikelnr 800773 : Preis Neu => 0.09, region = 2010
Artikelnr 800777 : Preis Neu => 10.17, region = 2010
Artikelnr 800778 : Preis Neu => 10.76, region = 2010
Artikelnr 800779 : Preis Neu => 12.00, region = 2010
Artikelnr 800780 : Preis Neu => 12.00, region = 2010
Artikelnr 800781 : Preis Neu => 0.61, region = 2010
Artikelnr 800782 : Preis Neu => 0.01, region = 2010
Artikelnr 800783 : Preis Neu => 0.00, region = 2010
Artikelnr 800784 : Preis Neu => 0.00, region = 2010
Artikelnr 800785 : Preis Neu => 0.40, region = 2010
Artikelnr 800786 : Preis Neu => 0.00, region = 2010
Artikelnr 800787 : Preis Neu => 0.00, region = 2010
Artikelnr 800788 : Preis Neu => 0.00, region = 2010
Artikelnr 800789 : Preis Neu => 0.00, region = 2010
Artikelnr 800790 : Preis Neu => 0.00, region = 2010
Artikelnr 800791 : Preis Neu => 0.00, region = 2010
Artikelnr 800792 : Preis Neu => 0.00, region = 2010
Artikelnr 800793 : Preis Neu => 0.00, region = 2010
Artikelnr 800794 : Preis Neu => 0.53, region = 2010
Artikelnr 800796 : Preis Neu => 11.99, region = 2010
Artikelnr 800797 : Preis Neu => 0.31, region = 2010
Artikelnr 800798 : Preis Neu => 11.99, region = 2010
Artikelnr 800799 : Preis Neu => 0.38, region = 2010
Artikelnr 800800 : Preis Neu => 0.97, region = 2010
Artikelnr 800813 : Preis 495.61 => 541.51, region = 2010
Artikelnr 800815 : Preis Neu => 0.15, region = 2010
Artikelnr 800817 : Preis Neu => 3.40, region = 2010
Artikelnr 800824 : Preis 1.51 => 1.28, region = 2010
Artikelnr 800838 : Preis Neu => 0.05, region = 2010
Artikelnr 800839 : Preis Neu => 1.72, region = 2010
Artikelnr 800840 : Preis Neu => 14.32, region = 2010
Artikelnr 800842 : Preis Neu => 4.99, region = 2010
Artikelnr 800852 : Preis Neu => 0.18, region = 2010
Artikelnr 800877 : Preis Neu => 0.14, region = 2010
Artikelnr 800903 : Preis 179.67 => 135.65, region = 2010
Artikelnr 800906 : Preis Neu => 0.10, region = 2010
Artikelnr 800910 : Preis Neu => 6.72, region = 2010
Artikelnr 800932 : Preis Neu => 32.80, region = 2010
Artikelnr 800937 : Preis Neu => 0.11, region = 2010
Artikelnr 800940 : Preis 0.26 => 0.24, region = 2010
Artikelnr 800943 : Preis Neu => 0.12, region = 2010
Artikelnr 800947 : Preis 1.92 => 1.74, region = 2010
Artikelnr 800948 : Preis Neu => 2.53, region = 2010
Artikelnr 800982 : Preis 0.27 => 0.24, region = 2010
Artikelnr 800984 : Preis Neu => 0.05, region = 2010
Artikelnr 800985 : Preis Neu => 0.21, region = 2010
Artikelnr 800986 : Preis Neu => 0.14, region = 2010
Artikelnr 800989 : Preis 118.86 => 93.85, region = 2010
Artikelnr 800994 : Preis Neu => 0.74, region = 2010
Artikelnr 801005 : Preis Neu => 0.02, region = 2010
Artikelnr 801008 : Preis Neu => 4.66, region = 2010
Artikelnr 801010 : Preis Neu => 17.60, region = 2010
Artikelnr 801013 : Preis Neu => 0.14, region = 2010
Artikelnr 801014 : Preis Neu => 32.59, region = 2010
Artikelnr 801015 : Preis 620.41 => 686.35, region = 2010
Artikelnr 801016 : Preis Neu => 11.38, region = 2010
Artikelnr 801030 : Preis Neu => 0.00, region = 2010
Artikelnr 801042 : Preis Neu => 0.00, region = 2010
Artikelnr 801054 : Preis Neu => 0.00, region = 2010
Artikelnr 801061 : Preis Neu => 4.96, region = 2010
Artikelnr 801070 : Preis Neu => 15.80, region = 2010
Artikelnr 801074 : Preis Neu => 3.30, region = 2010
Artikelnr 801077 : Preis 0.59 => 0.49, region = 2010
Artikelnr 801078 : Preis Neu => 0.12, region = 2010
Artikelnr 801079 : Preis 0.30 => 0.36, region = 2010
Artikelnr 801080 : Preis Neu => 0.02, region = 2010
Artikelnr 801089 : Preis Neu => 0.01, region = 2010
Artikelnr 801091 : Preis Neu => 0.02, region = 2010
Artikelnr 801094 : Preis Neu => 0.00, region = 2010
Artikelnr 801095 : Preis Neu => 0.00, region = 2010
Artikelnr 801102 : Preis Neu => 0.00, region = 2010
Artikelnr 801103 : Preis Neu => 0.00, region = 2010
Artikelnr 801104 : Preis Neu => 3.51, region = 2010
Artikelnr 801107 : Preis Neu => 4.41, region = 2010
Artikelnr 801108 : Preis Neu => 0.18, region = 2010
Artikelnr 801110 : Preis Neu => 0.06, region = 2010
Artikelnr 801112 : Preis Neu => 59.99, region = 2010
Artikelnr 801117 : Preis Neu => 23.67, region = 2010
Artikelnr 801120 : Preis Neu => 2.16, region = 2010
Artikelnr 801122 : Preis Neu => 2.16, region = 2010
Artikelnr 801123 : Preis Neu => 2.16, region = 2010
Artikelnr 801124 : Preis Neu => 2.16, region = 2010
Artikelnr 801125 : Preis Neu => 2.16, region = 2010
Artikelnr 801126 : Preis Neu => 2.16, region = 2010
Artikelnr 801127 : Preis Neu => 2.38, region = 2010
Artikelnr 801128 : Preis Neu => 2.38, region = 2010
Artikelnr 801129 : Preis Neu => 2.16, region = 2010
Artikelnr 801130 : Preis Neu => 2.16, region = 2010
Artikelnr 801131 : Preis Neu => 2.16, region = 2010
Artikelnr 801132 : Preis Neu => 2.38, region = 2010
Artikelnr 801134 : Preis Neu => 2.55, region = 2010
Artikelnr 801135 : Preis Neu => 2.16, region = 2010
Artikelnr 801136 : Preis Neu => 1.51, region = 2010
Artikelnr 801137 : Preis Neu => 1.51, region = 2010
Artikelnr 801138 : Preis Neu => 2.24, region = 2010
Artikelnr 801139 : Preis Neu => 2.24, region = 2010
Artikelnr 801140 : Preis Neu => 1.49, region = 2010
Artikelnr 801141 : Preis Neu => 0.78, region = 2010
Artikelnr 801142 : Preis Neu => 1.46, region = 2010
Artikelnr 801143 : Preis Neu => 0.00, region = 2010
Artikelnr 801144 : Preis Neu => 0.00, region = 2010
Artikelnr 801146 : Preis Neu => 0.00, region = 2010
Artikelnr 801147 : Preis Neu => 0.00, region = 2010
Artikelnr 801148 : Preis Neu => 0.00, region = 2010
Artikelnr 801150 : Preis Neu => 0.11, region = 2010
Artikelnr 801151 : Preis Neu => 0.60, region = 2010
Artikelnr 801153 : Preis Neu => 7.35, region = 2010
Artikelnr 801154 : Preis Neu => 0.01, region = 2010
Artikelnr 801155 : Preis Neu => 0.12, region = 2010
Artikelnr 801156 : Preis Neu => 0.00, region = 2010
Artikelnr 801157 : Preis Neu => 0.37, region = 2010
Artikelnr 801158 : Preis Neu => 0.00, region = 2010
Artikelnr 801159 : Preis Neu => 0.00, region = 2010
Artikelnr 801160 : Preis Neu => 0.00, region = 2010
Artikelnr 801161 : Preis Neu => 0.00, region = 2010
Artikelnr 801162 : Preis Neu => 0.00, region = 2010
Artikelnr 801163 : Preis Neu => 0.00, region = 2010
Artikelnr 801164 : Preis Neu => 0.00, region = 2010
Artikelnr 801165 : Preis Neu => 1.23, region = 2010
Artikelnr 801179 : Preis Neu => 2.48, region = 2010
Artikelnr 801180 : Preis Neu => 0.65, region = 2010
Artikelnr 801209 : Preis Neu => 2.33, region = 2010
Artikelnr 801210 : Preis 22.13 => 17.50, region = 2010
Artikelnr 801212 : Preis Neu => 15.84, region = 2010
Artikelnr 801214 : Preis Neu => 0.10, region = 2010
Artikelnr 801220 : Preis Neu => 1.98, region = 2010
Artikelnr 801224 : Preis Neu => 11.15, region = 2010
Artikelnr 801239 : Preis Neu => 6.29, region = 2010
Artikelnr 801242 : Preis 4.56 => 3.87, region = 2010
Artikelnr 801243 : Preis Neu => 1.48, region = 2010
Artikelnr 801244 : Preis Neu => 3.10, region = 2010
Artikelnr 801245 : Preis 7.08 => 4.28, region = 2010
Artikelnr 801266 : Preis Neu => 0.12, region = 2010
Artikelnr 801286 : Preis Neu => 17.51, region = 2010
Artikelnr 801288 : Preis Neu => 16.80, region = 2010
Artikelnr 801294 : Preis Neu => 42.44, region = 2010
Artikelnr 801295 : Preis Neu => 43.44, region = 2010
Artikelnr 801296 : Preis Neu => 1.13, region = 2010
Artikelnr 801297 : Preis 13.89 => 12.02, region = 2010
Artikelnr 801301 : Preis Neu => 0.12, region = 2010
Artikelnr 801302 : Preis Neu => 2.86, region = 2010
Artikelnr 801305 : Preis Neu => 0.16, region = 2010
Artikelnr 801307 : Preis Neu => 1.38, region = 2010
Artikelnr 801308 : Preis Neu => 1.22, region = 2010
Artikelnr 801309 : Preis Neu => 0.68, region = 2010
Artikelnr 801310 : Preis Neu => 6.56, region = 2010
Artikelnr 801312 : Preis Neu => 6.72, region = 2010
Artikelnr 801313 : Preis Neu => 0.21, region = 2010
Artikelnr 801314 : Preis Neu => 43.60, region = 2010
Artikelnr 801316 : Preis Neu => 0.01, region = 2010
Artikelnr 801317 : Preis Neu => 0.00, region = 2010
Artikelnr 801318 : Preis Neu => 0.00, region = 2010
Artikelnr 801319 : Preis Neu => 0.01, region = 2010
Artikelnr 801323 : Preis Neu => 0.01, region = 2010
Artikelnr 801333 : Preis Neu => 0.10, region = 2010
Artikelnr 801340 : Preis Neu => 0.06, region = 2010
Artikelnr 801342 : Preis Neu => 0.06, region = 2010
Artikelnr 801343 : Preis Neu => 0.01, region = 2010
Artikelnr 801344 : Preis Neu => 0.01, region = 2010
Artikelnr 801345 : Preis Neu => 0.00, region = 2010
Artikelnr 801350 : Preis Neu => 0.00, region = 2010
Artikelnr 801351 : Preis Neu => 0.00, region = 2010
Artikelnr 801353 : Preis Neu => 0.01, region = 2010
Artikelnr 801354 : Preis Neu => 0.00, region = 2010
Artikelnr 801355 : Preis Neu => 0.00, region = 2010
Artikelnr 801356 : Preis Neu => 0.00, region = 2010
Artikelnr 801357 : Preis Neu => 0.00, region = 2010
Artikelnr 801358 : Preis 1.33 => 1.37, region = 2010
Artikelnr 801359 : Preis 0.23 => 0.24, region = 2010
Artikelnr 801360 : Preis Neu => 0.05, region = 2010
Artikelnr 801364 : Preis Neu => 0.26, region = 2010
Artikelnr 801375 : Preis Neu => 1.57, region = 2010
Artikelnr 801378 : Preis Neu => 0.18, region = 2010
Artikelnr 801379 : Preis Neu => 0.12, region = 2010
Artikelnr 801382 : Preis 2.95 => 2.98, region = 2010
Artikelnr 801385 : Preis Neu => 1.19, region = 2010
Artikelnr 801386 : Preis Neu => 2.39, region = 2010
Artikelnr 801387 : Preis Neu => 3.64, region = 2010
Artikelnr 801391 : Preis Neu => 0.49, region = 2010
Artikelnr 801392 : Preis Neu => 0.78, region = 2010
Artikelnr 801394 : Preis Neu => 1.46, region = 2010
Artikelnr 801396 : Preis Neu => 0.27, region = 2010
Artikelnr 801397 : Preis Neu => 0.41, region = 2010
Artikelnr 801398 : Preis Neu => 0.00, region = 2010
Artikelnr 801399 : Preis Neu => 0.39, region = 2010
Artikelnr 801400 : Preis Neu => 0.78, region = 2010
Artikelnr 801401 : Preis Neu => 1.56, region = 2010
Artikelnr 801403 : Preis Neu => 0.01, region = 2010
Artikelnr 801405 : Preis Neu => 0.01, region = 2010
Artikelnr 801415 : Preis Neu => 0.00, region = 2010
Artikelnr 801416 : Preis Neu => 0.00, region = 2010
Artikelnr 801417 : Preis Neu => 0.00, region = 2010
Artikelnr 801418 : Preis Neu => 0.65, region = 2010
Artikelnr 801419 : Preis Neu => 0.00, region = 2010
Artikelnr 801421 : Preis Neu => 0.00, region = 2010
Artikelnr 801422 : Preis Neu => 0.00, region = 2010
Artikelnr 801423 : Preis Neu => 0.00, region = 2010
Artikelnr 801427 : Preis Neu => 0.69, region = 2010
Artikelnr 801428 : Preis Neu => 0.00, region = 2010
Artikelnr 801429 : Preis Neu => 29.43, region = 2010
Artikelnr 801430 : Preis Neu => 0.44, region = 2010
Artikelnr 801431 : Preis Neu => 0.90, region = 2010
Artikelnr 801432 : Preis Neu => 0.17, region = 2010
Artikelnr 801433 : Preis Neu => 0.12, region = 2010
Artikelnr 801434 : Preis Neu => 1.28, region = 2010
Artikelnr 801435 : Preis Neu => 0.84, region = 2010
Artikelnr 801436 : Preis 0.48 => 0.49, region = 2010
Artikelnr 801438 : Preis Neu => 0.03, region = 2010
Artikelnr 801440 : Preis Neu => 0.24, region = 2010
Artikelnr 801441 : Preis Neu => 7.61, region = 2010
Artikelnr 801443 : Preis Neu => 1.98, region = 2010
Artikelnr 801444 : Preis Neu => 60.68, region = 2010
Artikelnr 801445 : Preis Neu => 0.92, region = 2010
Artikelnr 801448 : Preis Neu => 1.42, region = 2010
Artikelnr 801450 : Preis Neu => 0.96, region = 2010
Artikelnr 801451 : Preis Neu => 86.20, region = 2010
Artikelnr 801452 : Preis Neu => 0.03, region = 2010
Artikelnr 801453 : Preis Neu => 27.61, region = 2010
Artikelnr 801454 : Preis Neu => 0.03, region = 2010
Artikelnr 801455 : Preis Neu => 1.98, region = 2010
Artikelnr 801459 : Preis Neu => 21.47, region = 2010
Artikelnr 801462 : Preis Neu => 3.62, region = 2010
Artikelnr 801469 : Preis Neu => 6.24, region = 2010
Artikelnr 801471 : Preis 0.22 => 0.23, region = 2010
Artikelnr 801489 : Preis Neu => 0.87, region = 2010
Artikelnr 801491 : Preis Neu => 0.87, region = 2010
Artikelnr 801493 : Preis Neu => 0.90, region = 2010
Artikelnr 801494 : Preis Neu => 0.01, region = 2010
Artikelnr 801503 : Preis Neu => 3.20, region = 2010
Artikelnr 801518 : Preis 5.78 => 5.89, region = 2010
Artikelnr 801520 : Preis Neu => 0.16, region = 2010
Artikelnr 801526 : Preis Neu => 0.41, region = 2010
Artikelnr 801527 : Preis Neu => 0.00, region = 2010
Artikelnr 801530 : Preis Neu => 1.48, region = 2010
Artikelnr 801536 : Preis Neu => 1.78, region = 2010
Artikelnr 801540 : Preis Neu => 0.07, region = 2010
Artikelnr 801580 : Preis Neu => 1.50, region = 2010
Artikelnr 801585 : Preis Neu => 0.00, region = 2010
Artikelnr 801599 : Preis Neu => 8.44, region = 2010
Artikelnr 801673 : Preis Neu => 0.47, region = 2010
Artikelnr 801675 : Preis Neu => 0.60, region = 2010
Artikelnr 801676 : Preis Neu => 1.01, region = 2010
Artikelnr 801677 : Preis Neu => 1.55, region = 2010
Artikelnr 801678 : Preis Neu => 0.37, region = 2010
Artikelnr 801679 : Preis Neu => 0.22, region = 2010
Artikelnr 801698 : Preis Neu => 14.11, region = 2010
Artikelnr 801712 : Preis Neu => 1.69, region = 2010
Artikelnr 801714 : Preis Neu => 0.00, region = 2010
Artikelnr 801715 : Preis Neu => 0.00, region = 2010
Artikelnr 801717 : Preis Neu => 0.00, region = 2010
Artikelnr 801718 : Preis Neu => 0.00, region = 2010
Artikelnr 801745 : Preis Neu => 0.00, region = 2010
Artikelnr 801747 : Preis 11.88 => 9.12, region = 2010
Artikelnr 801749 : Preis Neu => 1.10, region = 2010
Artikelnr 801757 : Preis Neu => 0.00, region = 2010
Artikelnr 801766 : Preis Neu => 0.18, region = 2010
Artikelnr 801777 : Preis Neu => 1.02, region = 2010
Artikelnr 801870 : Preis Neu => 0.67, region = 2010
Artikelnr 801881 : Preis Neu => 15.18, region = 2010
Artikelnr 801900 : Preis Neu => 12.02, region = 2010
Artikelnr 801911 : Preis Neu => 8.69, region = 2010
Artikelnr 801923 : Preis Neu => 10.51, region = 2010
Artikelnr 801935 : Preis Neu => 5.88, region = 2010
Artikelnr 801947 : Preis Neu => 20.43, region = 2010
Artikelnr 801959 : Preis Neu => 8.90, region = 2010
Artikelnr 801960 : Preis Neu => 8.23, region = 2010
Artikelnr 801972 : Preis Neu => 25.82, region = 2010
Artikelnr 801984 : Preis Neu => 20.43, region = 2010
Artikelnr 801996 : Preis Neu => 10.20, region = 2010
Artikelnr 802010 : Preis Neu => 0.21, region = 2010
Artikelnr 802022 : Preis Neu => 0.24, region = 2010
Artikelnr 802034 : Preis Neu => 0.24, region = 2010
Artikelnr 802046 : Preis Neu => 0.24, region = 2010
Artikelnr 802058 : Preis Neu => 0.19, region = 2010
Artikelnr 802060 : Preis Neu => 0.24, region = 2010
Artikelnr 802071 : Preis Neu => 0.19, region = 2010
Artikelnr 802083 : Preis Neu => 0.24, region = 2010
Artikelnr 802095 : Preis Neu => 0.24, region = 2010
Artikelnr 802101 : Preis Neu => 0.24, region = 2010
Artikelnr 802290 : Preis Neu => 0.13, region = 2010
Artikelnr 802356 : Preis Neu => 13.80, region = 2010
Artikelnr 802370 : Preis Neu => 0.03, region = 2010
Artikelnr 802400 : Preis Neu => 0.63, region = 2010
Artikelnr 802411 : Preis 2.89 => 3.01, region = 2010
Artikelnr 802447 : Preis Neu => 0.00, region = 2010
Artikelnr 802599 : Preis 712.56 => 787.79, region = 2010
Artikelnr 802861 : Preis Neu => 0.47, region = 2010
Artikelnr 803014 : Preis Neu => 14.83, region = 2010
Artikelnr 803026 : Preis Neu => 1.74, region = 2010
Artikelnr 803117 : Preis Neu => 3.89, region = 2010
Artikelnr 803178 : Preis Neu => 0.20, region = 2010
Artikelnr 803245 : Preis Neu => 3.88, region = 2010
Artikelnr 803300 : Preis 115.26 => 96.30, region = 2010
Artikelnr 803350 : Preis 0.23 => 0.28, region = 2010
Artikelnr 803750 : Preis Neu => 1.02, region = 2010
Artikelnr 803786 : Preis Neu => 1.02, region = 2010
Artikelnr 803828 : Preis Neu => 0.99, region = 2010
Artikelnr 803956 : Preis Neu => 0.33, region = 2010
Artikelnr 803970 : Preis Neu => 8.74, region = 2010
Artikelnr 804018 : Preis Neu => 0.49, region = 2010
Artikelnr 804110 : Preis Neu => 1.02, region = 2010
Artikelnr 804249 : Preis Neu => 1.29, region = 2010
Artikelnr 804493 : Preis Neu => 12.14, region = 2010
Artikelnr 804523 : Preis Neu => 0.61, region = 2010
Artikelnr 804535 : Preis Neu => 0.29, region = 2010
Artikelnr 804559 : Preis Neu => 0.38, region = 2010
Artikelnr 804560 : Preis Neu => 0.64, region = 2010
Artikelnr 804572 : Preis Neu => 1.68, region = 2010
Artikelnr 804584 : Preis Neu => 13.53, region = 2010
Artikelnr 804596 : Preis Neu => 0.34, region = 2010
Artikelnr 804614 : Preis Neu => 4.58, region = 2010
Artikelnr 804663 : Preis Neu => 3.90, region = 2010
Artikelnr 804687 : Preis 10.34 => 10.88, region = 2010
Artikelnr 804699 : Preis 3.30 => 3.48, region = 2010
Artikelnr 804717 : Preis 3.59 => 3.80, region = 2010
Artikelnr 804729 : Preis 1.27 => 1.15, region = 2010
